1	0.727325	0.71585	0.701975	0.67885	0.657225	0.6358	0.6194	0.6142	0.605725	0.585225	0.57455	0.561825	0.5515	0.531225	0.515825	0.5046	0.485025	0.4771	0.475075	0.454625	0.441775	0.43835	0.425425	0.416775	0.41295	0.39765	0.3882	0.38325	0.373225	0.331625	0.337225	0.357	0.347075	0.342425	0.3413	0.330275	0.324775	0.319725	0.31505	0.309225	0.30725	0.298475	0.2946	0.2895	0.2615	0.262175	0.245775	0.238975	0.232725	0.236675
1	0.726325	0.711325	0.7005	0.6668	0.6819	0.6503	0.625425	0.6329	0.617	0.59235	0.586025	0.575225	0.553675	0.540025	0.535425	0.516225	0.5025	0.4925	0.479675	0.466375	0.4681	0.450575	0.43745	0.429775	0.423275	0.4116	0.40835	0.3988	0.387875	0.38215	0.378675	0.3727	0.362375	0.359325	0.35045	0.344125	0.343575	0.334425	0.3275	0.32395	0.3203	0.31415	0.30895	0.304675	0.269625	0.273175	0.24835	0.2442	0.23365	0.2354
1	0.757875	0.745225	0.705475	0.68055	0.68385	0.6675	0.660525	0.629275	0.6174	0.616475	0.6043	0.590675	0.5737	0.557875	0.542775	0.525	0.52365	0.51495	0.4888	0.48465	0.474325	0.460075	0.46135	0.4451	0.43285	0.425725	0.42035	0.416275	0.4046	0.396525	0.3902	0.380075	0.380275	0.37475	0.360775	0.3591	0.35245	0.34635	0.34605	0.3369	0.330575	0.324775	0.32285	0.322225	0.286425	0.2919	0.269225	0.261525	0.2532	0.2573
1	0.76955	0.71645	0.71675	0.711725	0.691025	0.6607	0.671675	0.658525	0.652	0.627075	0.62325	0.603125	0.597325	0.58965	0.561475	0.552825	0.54365	0.522	0.521975	0.511225	0.49045	0.48505	0.476275	0.46765	0.46025	0.449875	0.442125	0.42915	0.42855	0.423	0.40845	0.40365	0.398675	0.3882	0.3872	0.381075	0.3699	0.36685	0.361575	0.3573	0.35295	0.346575	0.3419	0.33385	0.30025	0.30195	0.27545	0.267175	0.261275	0.261625
1	0.81005	0.73945	0.70905	0.684475	0.69015	0.682175	0.674425	0.6619	0.6462	0.64055	0.64515	0.632575	0.6178	0.59205	0.5914	0.583425	0.55605	0.548125	0.539175	0.526975	0.52	0.50875	0.496675	0.4851	0.4805	0.476	0.461475	0.455275	0.448125	0.433975	0.4333	0.431175	0.4159	0.4078	0.40615	0.398825	0.393975	0.388875	0.3808	0.371275	0.37105	0.368975	0.35955	0.3551	0.319125	0.292375	0.2844	0.287175	0.289625	0.2832
1	0.777225	0.723775	0.721225	0.74005	0.7305	0.718075	0.701075	0.6855	0.673425	0.66585	0.66615	0.66255	0.6327	0.61995	0.60865	0.5896	0.5833	0.580675	0.55815	0.54065	0.538525	0.529875	0.519075	0.511625	0.49915	0.48335	0.482975	0.480525	0.46425	0.457625	0.450975	0.441475	0.43805	0.434525	0.424875	0.41225	0.41155	0.408075	0.398675	0.3957	0.388725	0.378375	0.378675	0.377075	0.331375	0.308375	0.297625	0.296975	0.283875	0.288675
1	0.8035	0.783325	0.737975	0.73	0.725925	0.700175	0.70565	0.6976	0.67215	0.66495	0.672	0.655325	0.648175	0.645075	0.62275	0.6095	0.600175	0.5902	0.57715	0.572975	0.5572	0.5368	0.53555	0.533925	0.517025	0.508275	0.5029	0.48835	0.48375	0.48415	0.4697	0.458875	0.454575	0.449025	0.44085	0.438825	0.430375	0.41685	0.4172	0.4152	0.405425	0.4	0.39515	0.388175	0.35115	0.3274	0.314425	0.31505	0.316425	0.30695
1	0.78425	0.7442	0.724625	0.7277	0.712975	0.713825	0.7096	0.704125	0.694375	0.701525	0.6814	0.668075	0.66695	0.6548	0.64015	0.63925	0.618925	0.5972	0.592375	0.589425	0.572975	0.565675	0.5549	0.537225	0.53325	0.5333	0.518725	0.507475	0.50125	0.4929	0.485	0.48375	0.47475	0.459375	0.456825	0.45635	0.44545	0.44085	0.435175	0.42385	0.4213	0.421175	0.4119	0.402325	0.36245	0.3311	0.318525	0.32015	0.3238	0.315775
1	0.826125	0.817525	0.77475	0.746475	0.735425	0.73515	0.72255	0.707125	0.68705	0.6755	0.657525	0.647575	0.64895	0.636	0.62635	0.618775	0.598675	0.593	0.587425	0.57035	0.558425	0.555175	0.552225	0.538225	0.53395	0.5182	0.5046	0.50165	0.495425	0.48295	0.482575	0.47395	0.473	0.46815	0.4643	0.454925	0.4507	0.449025	0.445725	0.43875	0.4354	0.430925	0.42345	0.424175	0.38395	0.3514	0.34105	0.341175	0.336875	0.3315
1	0.778675	0.7506	0.749375	0.73605	0.7259	0.7123	0.710625	0.698625	0.687125	0.667975	0.66225	0.66225	0.6553	0.652325	0.636625	0.62095	0.609275	0.6048	0.596375	0.587775	0.582375	0.5705	0.55555	0.553825	0.548925	0.524475	0.521175	0.5158	0.50785	0.501225	0.49585	0.487525	0.483025	0.48055	0.479275	0.472675	0.468875	0.46285	0.4571	0.456675	0.4518	0.4412	0.4338	0.433975	0.388425	0.3607	0.355725	0.349725	0.346075	0.337575
1	0.8676	0.80685	0.77055	0.7587	0.74145	0.746475	0.738775	0.70455	0.69205	0.686025	0.689125	0.676025	0.66195	0.653125	0.6462	0.637075	0.628125	0.61425	0.61135	0.6077	0.598625	0.577025	0.566575	0.555075	0.536075	0.540775	0.5381	0.525725	0.514925	0.51285	0.505375	0.5054	0.499175	0.491725	0.484675	0.484275	0.48095	0.475575	0.473925	0.46905	0.45145	0.44925	0.452175	0.444425	0.405125	0.371525	0.360825	0.361775	0.359575	0.351675
1	0.8318	0.7932	0.769175	0.759125	0.734475	0.740875	0.7246	0.71085	0.693775	0.704025	0.68905	0.6849	0.677725	0.660325	0.6394	0.632625	0.627975	0.6282	0.6068	0.59755	0.5854	0.58075	0.575575	0.55695	0.54765	0.543025	0.539475	0.53155	0.53025	0.52365	0.5145	0.515375	0.509125	0.505025	0.497075	0.493375	0.4855	0.48385	0.483125	0.472175	0.462225	0.459775	0.45445	0.4504	0.413725	0.381975	0.369575	0.374525	0.3698	0.360225
1	0.8562	0.83265	0.79855	0.78425	0.7654	0.725525	0.7197	0.7044	0.703525	0.695475	0.678875	0.6755	0.674175	0.66755	0.6636	0.652875	0.6276	0.622975	0.621375	0.608625	0.594025	0.583975	0.565375	0.5657	0.562675	0.55645	0.548075	0.54375	0.53595	0.533475	0.52445	0.5227	0.51365	0.51155	0.50955	0.504175	0.49835	0.490925	0.47505	0.470875	0.469025	0.469425	0.461925	0.45825	0.422875	0.390075	0.378875	0.379475	0.37975	0.37715
1	0.838775	0.812	0.7658	0.74685	0.733925	0.7334	0.725225	0.7114	0.702125	0.691875	0.684625	0.685475	0.675025	0.673425	0.661975	0.651175	0.64095	0.6277	0.615275	0.612975	0.60645	0.5935	0.582925	0.573075	0.569575	0.565875	0.5611	0.553825	0.54515	0.541375	0.54095	0.53515	0.5294	0.529	0.517425	0.510375	0.506625	0.499175	0.489625	0.485525	0.484625	0.478125	0.4772	0.470125	0.424825	0.400075	0.39035	0.38795	0.3831	0.3742
1	0.8695	0.857	0.8297	0.78555	0.757875	0.757675	0.7319	0.728175	0.716175	0.6949	0.6897	0.685225	0.68045	0.671075	0.65615	0.643725	0.642275	0.637125	0.625375	0.615475	0.60545	0.5987	0.597025	0.5927	0.576525	0.570175	0.560125	0.557675	0.555975	0.54895	0.54665	0.5411	0.540625	0.537225	0.522325	0.5128	0.499575	0.497075	0.49795	0.49795	0.488425	0.483025	0.480525	0.47635	0.43965	0.4099	0.3934	0.3929	0.390975	0.3873
1	0.836925	0.801525	0.8	0.7797	0.760825	0.752125	0.728425	0.72335	0.716325	0.699375	0.683375	0.68605	0.677675	0.674475	0.664175	0.65175	0.6431	0.6354	0.62855	0.626375	0.61765	0.608625	0.600825	0.5939	0.594	0.585775	0.5751	0.571325	0.568725	0.5659	0.5607	0.551975	0.545825	0.535725	0.52725	0.5212	0.514925	0.511625	0.5083	0.5054	0.502075	0.491775	0.49045	0.4834	0.4452	0.421775	0.404425	0.406075	0.4018	0.392425
1	0.90255	0.856925	0.81845	0.806975	0.779225	0.763275	0.747325	0.70465	0.691325	0.694925	0.67805	0.676	0.667775	0.66285	0.652725	0.6556	0.6423	0.641575	0.635075	0.62825	0.62685	0.622025	0.607825	0.595325	0.59505	0.5919	0.5867	0.58615	0.578825	0.5692	0.567375	0.566125	0.553725	0.53725	0.524825	0.52165	0.5211	0.522375	0.516625	0.509125	0.5041	0.501675	0.499575	0.493375	0.455275	0.426575	0.414975	0.414475	0.409575	0.400875
1	0.86525	0.83865	0.812475	0.786375	0.764375	0.7521	0.754625	0.73565	0.710725	0.698275	0.687375	0.685475	0.6988	0.694375	0.680475	0.673325	0.67225	0.648375	0.634125	0.626625	0.617575	0.6119	0.605	0.598775	0.599675	0.5995	0.5995	0.59855	0.58675	0.5766	0.56635	0.56395	0.5565	0.5445	0.534125	0.529025	0.52815	0.497325	0.495075	0.45825	0.45405	0.447525	0.444025	0.439775	0.433475	0.4291	0.420575	0.421575	0.40345	0.408925
1	0.875575	0.8744	0.8493	0.820425	0.7932	0.771375	0.745225	0.73375	0.7191	0.697175	0.683575	0.6791	0.67965	0.664725	0.67165	0.654775	0.647	0.64185	0.6355	0.626675	0.61765	0.611325	0.60825	0.612775	0.60745	0.60315	0.602475	0.5982	0.594	0.583775	0.5718	0.557025	0.550575	0.544425	0.54565	0.546775	0.5417	0.50675	0.4986	0.471325	0.464275	0.454875	0.45	0.441375	0.440975	0.439975	0.43385	0.427375	0.416075	0.41585
1	0.874075	0.830975	0.819775	0.79545	0.772875	0.766025	0.73115	0.704725	0.7011	0.6858	0.68305	0.6822	0.670825	0.672725	0.67115	0.66775	0.656775	0.64185	0.63665	0.634225	0.619975	0.62615	0.61615	0.613175	0.61695	0.61105	0.6105	0.599875	0.590075	0.589975	0.582725	0.565375	0.55885	0.553175	0.551025	0.552975	0.54925	0.51565	0.503225	0.473025	0.465625	0.463325	0.458975	0.444275	0.4429	0.444	0.435475	0.440375	0.4264	0.42255
1	0.90865	0.87675	0.8545	0.822125	0.799175	0.78685	0.76645	0.74315	0.71645	0.7063	0.691275	0.6863	0.6916	0.681625	0.67435	0.672225	0.665	0.658925	0.65365	0.644925	0.643175	0.64105	0.627725	0.619825	0.62525	0.619875	0.614825	0.6069	0.60135	0.5853	0.573325	0.569175	0.565875	0.569175	0.566475	0.55965	0.556025	0.52355	0.51675	0.487925	0.470225	0.4659	0.465275	0.461875	0.4592	0.448075	0.446325	0.4453	0.4352	0.434675
1	0.879575	0.8513	0.830125	0.819575	0.792375	0.75375	0.75	0.735075	0.712725	0.70045	0.6883	0.688925	0.685575	0.68435	0.68075	0.671475	0.66335	0.658025	0.660425	0.657475	0.6378	0.63125	0.6302	0.6268	0.6254	0.619575	0.61035	0.6035	0.6015	0.588525	0.5823	0.579675	0.56985	0.576475	0.571775	0.568625	0.55805	0.5193	0.52055	0.489675	0.481125	0.474125	0.464925	0.467025	0.459375	0.459925	0.46065	0.4509	0.4417	0.444375
1	0.91015	0.873875	0.849775	0.83885	0.8155	0.79155	0.758925	0.753925	0.733825	0.7182	0.715975	0.705125	0.69445	0.691025	0.68235	0.681825	0.6799	0.670675	0.6647	0.658375	0.65005	0.6422	0.63705	0.63475	0.629975	0.62425	0.6175	0.60155	0.59575	0.591025	0.5887	0.586725	0.588925	0.581675	0.573275	0.5736	0.5665	0.5332	0.52295	0.4928	0.484675	0.48095	0.47845	0.470025	0.469175	0.4698	0.463825	0.46725	0.450025	0.4525
1	0.889175	0.8728	0.8469	0.804975	0.79965	0.78255	0.759775	0.750425	0.729025	0.706275	0.69795	0.706	0.69765	0.69385	0.684975	0.6815	0.6876	0.6731	0.665375	0.652625	0.6534	0.6482	0.637775	0.63725	0.6275	0.618275	0.61735	0.607675	0.6032	0.59885	0.59235	0.588575	0.59155	0.58845	0.581575	0.570975	0.5715	0.53635	0.530125	0.50455	0.487275	0.48245	0.479025	0.47925	0.47925	0.4719	0.469	0.4684	0.456725	0.4535
1	0.8861	0.885	0.8613	0.838725	0.8146	0.79785	0.778425	0.76515	0.750625	0.733575	0.709675	0.714075	0.7045	0.7018	0.708275	0.686775	0.67825	0.68205	0.670125	0.668275	0.659425	0.6514	0.645	0.641525	0.6369	0.6266	0.610325	0.611525	0.6063	0.60875	0.606625	0.599225	0.593875	0.589975	0.58465	0.582825	0.575675	0.5424	0.53605	0.5109	0.501925	0.495325	0.487575	0.486875	0.48565	0.4813	0.479575	0.473	0.465475	0.4632
1	0.901825	0.857625	0.84885	0.8325	0.8055	0.798475	0.776775	0.744175	0.74005	0.7297	0.717	0.7151	0.699875	0.700975	0.700375	0.69645	0.688775	0.680725	0.670625	0.671175	0.6584	0.65985	0.64655	0.64415	0.642075	0.6299	0.617225	0.61855	0.612275	0.610675	0.610375	0.60135	0.6012	0.58945	0.5898	0.58555	0.58165	0.5476	0.5368	0.504775	0.500825	0.4983	0.49915	0.4923	0.48905	0.485825	0.4847	0.4785	0.469675	0.464425
1	0.90765	0.882725	0.861425	0.8347	0.8146	0.80335	0.78825	0.7714	0.738175	0.73045	0.721525	0.722575	0.725525	0.714075	0.71155	0.71115	0.6944	0.69065	0.68345	0.6747	0.66595	0.664725	0.655575	0.6435	0.6304	0.62595	0.62475	0.6223	0.620725	0.6184	0.610875	0.608775	0.602975	0.598225	0.593275	0.585175	0.58365	0.553725	0.543925	0.520975	0.506225	0.510725	0.50655	0.5021	0.49785	0.493075	0.491225	0.48715	0.479225	0.4769
1	0.8985	0.879675	0.856925	0.8468	0.8259	0.78805	0.7813	0.772075	0.751875	0.741325	0.7269	0.717875	0.71915	0.710625	0.707575	0.70045	0.693425	0.695425	0.684475	0.67935	0.665775	0.6582	0.653725	0.647025	0.6404	0.6339	0.6247	0.62065	0.623325	0.6217	0.620025	0.6109	0.6044	0.6025	0.6006	0.584775	0.58595	0.552275	0.547625	0.523175	0.51425	0.51055	0.507225	0.504875	0.503975	0.4981	0.50035	0.49505	0.48445	0.485825
1	0.9069	0.88215	0.8622	0.84635	0.8274	0.81245	0.77815	0.767475	0.75415	0.739175	0.741125	0.73235	0.724525	0.721775	0.713325	0.709575	0.704725	0.695525	0.68695	0.688775	0.67715	0.6686	0.65155	0.645225	0.639075	0.640675	0.6386	0.6337	0.629025	0.630775	0.6241	0.6204	0.61665	0.604525	0.59035	0.586475	0.592	0.5622	0.552725	0.527425	0.5214	0.5168	0.5148	0.51155	0.5079	0.507525	0.50555	0.507925	0.492225	0.488575
1	0.906025	0.893625	0.871375	0.83305	0.8257	0.81475	0.79155	0.78205	0.761625	0.743775	0.73235	0.727875	0.726775	0.72225	0.715475	0.705925	0.70485	0.701775	0.6856	0.6766	0.6736	0.668375	0.65815	0.6538	0.6418	0.6414	0.642225	0.639125	0.642725	0.6303	0.62225	0.62075	0.613025	0.613375	0.60345	0.599575	0.593375	0.5888	0.5885	0.584525	0.581525	0.576475	0.575225	0.57245	0.574975	0.570025	0.5702	0.56645	0.561275	0.552875
